id,org_name,event_name,event_description,event_start_date,event_end_date,days_of_week,start_time,end_time,more_info,fee,admission_price,site_location_name,event_photo,events_category,age_group_eligibility_tags,race_ethnicity_eligibility_tags,special_needs_eligibility_tags,sogi_eligibility_tags,language_eligibility_tags,site_address,site_phone,site_email,featured,latitude,longitude,point,analysis_neighborhood,supervisor_district,data_as_of,data_loaded_at
149411_sfpl,SF Public Library,Activity: Read Aloud and Dance,"Listen to a story about a famous dancer, then practice walking and moving like a dancer. Learn to move your arms in coordination with your legs to…",2026/02/25 12:00:00 AM,2026/02/25 12:00:00 AM,,15:00:00,15:45:00,https://sfpl.org/events/2026/02/25/activity-read-aloud-and-dance,false,,Potrero,https://sfpl.org//sites/default/files/2026-01/27403.png,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,1616 20th Street,415-355-2822,potmgr@sfpl.org,,37.760067000001,-122.397615000002,POINT (-122.397615 37.760067),Potrero Hill,10,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42955_rpd,SF Rec Park,YEP! Workshop Series,"Step into your future with Pathways & Possibilities - a creative and empowering workshop designed just for teens. Through the art of vision boarding, participants will explore their goals, passions, and dreams, transforming them into vibrant visual representations. Whether you're dreaming big or just figuring things out, this hands-on experience will help you clarify your path, boost your confidence, and connect with others who are on their own journeys. Let your imagination lead the way!",2026/03/25 12:00:00 AM,2026/03/25 12:00:00 AM,W,16:00:00,18:00:00,sfrecpark.org/register,false,,GLEN CANYON REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Teens; TAY,,,,,70 Elk St,(415) 337-4705,,,37.736199000001,-122.440045500002,POINT (-122.4400455 37.736199),Glen Park,8,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42454_rpd,SF Rec Park,New Technologies: Scrapyard Robotics,"Do you    like to figure out how things work? Do you enjoy building things? In this Fab    Lab class at the Randall Museum, you’ll design and build your own robot from    scratch using scrap parts, motors, and common circuitry components. You’ll    learn about gears, motors, sensors, LEDs, how electricity works, and much    more. We'll emphasize creativity, invention, problem solving, and teamwork.",2026/03/25 12:00:00 AM,2026/05/20 12:00:00 AM,W,16:00:00,18:00:00,sfrecpark.org/register,true,,RANDALL MUSEUM,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens,,,,,199 Museum Way,(415) 554-9600,,,37.764432000001,-122.438160000002,POINT (-122.43816 37.764432),Castro/Upper Market,8,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
40648_rpd,SF Rec Park,Getting to Know Your DSLR Camera,"Learn    the controls of your digital camera and improve your photographs along the    way! Step by step instruction and demonstrations will be covered in class.    Please bring your digital camera manual to class, along with your camera that    is fully charged, and with back up batteries. This class requires a Digital    SLR Camera. For any questions please contact Photo Center at 415-554-9522.",2026/01/28 12:00:00 AM,2026/02/18 12:00:00 AM,W,18:00:00,20:30:00,sfrecpark.org/register,true,,HARVEY MILK PHOTO CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,TAY,,,,,50 Scott St,(415) 554-9522,,,37.769499000001,-122.434623000002,POINT (-122.434623 37.769499),Haight Ashbury,8,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42170_rpd,SF Rec Park,Drop-in: Nannies Time Out,"A  space for    babies, nannies and parents to use for lunch, socializing and    gatherings.",2026/03/17 12:00:00 AM,2026/05/29 12:00:00 AM,Tue-Fri,11:00:00,15:30:00,sfrecpark.org/register,false,,EUREKA VALLEY REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Infants; Toddlers; Children,,,,,100 Collingwood St,(415) 831-6810,,,37.760481000001,-122.436256500002,POINT (-122.4362565 37.760481),Castro/Upper Market,8,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
40788_rpd,SF Rec Park,Golden Gate Park Archery Showdown,"Join us    for San Francisco's annual indoor archery tournament at the County Fair    Building! Inspired by the International Vegas Shoot tournament, this event    welcomes archers of all levels for a thrilling competition. We encourage    archers of all backgrounds and experience levels to participate and enjoy the    excitement of tournament-style shooting! Adult distance will be at 20 yards    on 40cm target faces. Youth distance will be at 10 yards on 60cm target    faces. Bow categories are: Olympic Recurve, Barebow Recurve, Traditional,    Compound Freestyle, Compound Bowhunter, and Compound Barebow. Trophies will    be awarded after the event. Participants must provide own equipment. This    event is ADA-accessible and welcoming to all participants. Deadline to register is Monday, March 7. For any questions, please contact Joe Arnaldo at    joseph.arnaldo@sfgov.org.",2026/03/14 12:00:00 AM,2026/03/14 12:00:00 AM,Sa,09:00:00,15:00:00,sfrecpark.org/register,true,,COUNTY FAIR BUILDING,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,TAY,,,,,9th Ave & Lincoln Ave,(415) 831-2700,,,37.765926000001,-122.466456000002,POINT (-122.466456 37.765926),Inner Sunset,7,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
39189_rpd,SF Rec Park,After School Program Waiting Lists,Join the 2025-26 Afterschool Waitlist. We will use this wait list to fill any open spots for the site you choose. Offers will be sent via email.,2025/08/18 12:00:00 AM,2026/06/03 12:00:00 AM,TBD,00:00:00,00:00:00,sfrecpark.org/register,false,,SAN FRANCISCO RECREATION & PARKS,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens,,,,,501 Stanyan St,(415) 831-2700,,,37.772208000001,-122.454477000002,POINT (-122.454477 37.772208),Golden Gate Park,1,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
146414_sfpl,SF Public Library,Tutorial: Tech Help / 科技協助,"Tech coaches are available to help with basic questions about technology, such as computer tasks or how to use your phone or tablet. These interns…",2026/02/21 12:00:00 AM,2026/02/21 12:00:00 AM,,14:00:00,16:00:00,https://sfpl.org/events/2026/02/21/tutorial-tech-help-kejixiezhu,false,,Sunset,https://sfpl.org//sites/default/files/topics/Tech%20Time%20Website%20Banner%20951x469.png,Library Events,TAY (Ages 18-24),,,,Chinese,1305 18th Avenue,415-355-2808,sunmgr@sfpl.org,,37.763370000001,-122.476257000002,POINT (-122.476257 37.76337),Inner Sunset,7,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42649_rpd,SF Rec Park,Girls Play Sports -  Spring Volleyball League Ages 8-14,"This    development volleyball league will give girls a chance to practice their    bumping, setting, and serving in a fun and safe environment, with games on    Saturdays. Games will be held on Saturdays at Upper Noe Rec Center between    12:30 - 5pm. You must attend both the practice and game time to register. You    cannot signup for more than one team.",2026/03/18 12:00:00 AM,2026/05/15 12:00:00 AM,TBD,00:00:00,00:00:00,sfrecpark.org/register,true,,SAN FRANCISCO RECREATION & PARKS,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens; Teens,,,Girls,,501 Stanyan St,(415) 831-2700,,,37.772208000001,-122.454477000002,POINT (-122.454477 37.772208),Golden Gate Park,1,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
41129_rpd,SF Rec Park,Ceramics - Dynamic Duo Clay Explorers,"Discover    the wonders of clay with your small child. Both of you will get your hands    into this wonderfully tactile medium. Roll coils, build with slabs, pinch    pots and paint on glazes. Together, you can make projects that neither one of    you could do alone. Registration fee includes one child and one adult. Each    child must be accompanied by a participating adult. Please register for class    using the child's name.",2026/01/14 12:00:00 AM,2026/03/04 12:00:00 AM,W,09:30:00,10:30:00,sfrecpark.org/register,true,,RANDALL MUSEUM,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Toddlers; Children,,,,,199 Museum Way,(415) 554-9600,,,37.764432000001,-122.438160000002,POINT (-122.43816 37.764432),Castro/Upper Market,8,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42334_rpd,SF Rec Park,Level 1,"This class is designed to orient participants to the aquatic environment and to help them gain basic aquatic skills. In addition, participants start learning about how to be safe around water. Children must be 48 to participate.          Registration is limited to one class per participant.",2026/03/22 12:00:00 AM,2026/05/17 12:00:00 AM,S,09:45:00,10:15:00,sfrecpark.org/register,true,,GARFIELD SWIMMING POOL,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens; Teens; TAY,,,,,1271 Treat St,(415) 695-5001,,,37.749873178722,-122.412712359648,POINT (-122.41271236 37.749873179),Mission,9,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
133459_sfpl,SF Public Library,Services: Project Homeless Connect (PHC),"Service Facilitators are available &nbsp;to refer individuals to social, medical, and supportive services in San Francisco. We can assist in finding…",2026/03/12 12:00:00 AM,2026/03/12 12:00:00 AM,,09:30:00,13:00:00,https://sfpl.org/events/2026/03/12/services-project-homeless-connect-phc,false,,Main Library,https://sfpl.org//sites/default/files/topics/HealthWellness.jpg,Library Events,TAY (Ages 18-24),,Special Needs/Disabilities,,,100 Larkin Street,415-557-4400,info@sfpl.org,,37.779354000001,-122.415871500002,POINT (-122.4158715 37.779354),Tenderloin,5,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
116531_sfpl,SF Public Library,Storytime: For Toddlers,Space limited. Tickets available on a first come&nbsp;basis at the front desk starting&nbsp;at 10:00am.&nbsp;,2026/03/03 12:00:00 AM,2026/03/03 12:00:00 AM,,10:30:00,11:00:00,https://sfpl.org/events/2026/03/03/storytime-toddlers-2,false,,Potrero,https://sfpl.org//sites/default/files/topics/StorytimeforToddlers.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,1616 20th Street,415-355-2822,potmgr@sfpl.org,,37.760067000001,-122.397615000002,POINT (-122.397615 37.760067),Potrero Hill,10,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
138053_sfpl,SF Public Library,Activity: Gardening,De–stress and enjoy the fresh air. Garden with us. For ages 13–18.,2026/03/07 12:00:00 AM,2026/03/07 12:00:00 AM,,11:00:00,12:00:00,https://sfpl.org/events/2026/03/07/activity-gardening,false,,Merced,https://sfpl.org//sites/default/files/2026-01/27440.png,Library Events,Teens (Ages 13-18),,,,,155 Winston Drive,415-355-2825,mermgr@sfpl.org,,37.726713000001,-122.474461500002,POINT (-122.4744615 37.726713),West of Twin Peaks,7,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
10012247_sfdec,Family Connections Centers,"First Steps Portola (Playgroup, English, Spanish, Cantonese, Vietnamese)","Build healthy bonding and enjoy fun activities together, while learning about your child’s cognitive and emotional development. Activities include arts, movement, songs, and stories. For ages 6 – 36 months + parents/caregivers. Free to enroll! Please note: due to our small class size, we ask families to register only for the classes you are able to attend. If you are no longer able to attend a class, please cancel your registration or contact us at firststeps@fccenters.org. Thank you! Registration will open at 9:00 am on the 28th of each month. &nbsp; ·Portola: Mondays and Wednesdays, 9:00-10:30 am · Excelsior: Tuesdays and Thursdays, 9:00-10:30 am · Visitacion Valley: Thursdays, 9:30-11:00 am. (18-36 months + caregiver) For more information or to join, contact Elsa at 415.715.6746 or firststeps@fccenters.org • • • Primeros Pasos (First Steps) es un espacio para que las familias aprendan juntas. Las maestras lo guiarán a usted y a sus pequeños a través de actividades que incluyen canciones, bailes, y lecturas divertidas. Para edades de 6–36 meses + cuidador/a. Gratis para inscribirse. Tenga en cuenta: debido a nuestro pequeño tamaño de clase, le pedimos a las familias que se registren solo para las clases a las que puede asistir. Si ya no puede asistir a una clase, cancele su registro o contáctenos en firststeps@fccenters.org. ¡Gracias! Las inscripciones se abrirán el día 28 de cada mes a las 9 de la mañana. • • • First Steps是適合孩子和家長一起學習的遊戲小組。 我們的老師將與您們一起歌曲、舞蹈、閲讀等活動。 免費報名。適合6-36個月的孩子 + 家長/監護人。 請注意：由於我們的班級規模較小，我們要求家庭只註冊您可以參加的課程。 如果您不能再上課，請取消註冊或通過 firststeps@fccenters.org 聯繫我們。 謝謝你! 每月28日上午9:00開始報名。 • • • First Steps là một nhóm trẻ mẫu giáo được giám sát bởi người lớn để các gia đình học tập cùng nhau. Các giáo viên của chúng tôi sẽ hướng dẫn bạn và con bạn thông qua các hoạt động hấp dẫn liên quan đến bài hát, điệu nhảy ngộ nghĩnh. Từ 6-36 tháng tuổi + cha mẹ/người chăm sóc. Ghi danh miễn phí. Xin lưu ý: do quy mô lớp học nhỏ, chúng tôi yêu cầu các gia đình chỉ đăng ký cho các lớp học mà bạn có thể tham dự. Nếu bạn không thể tham gia lớp học được nữa, vui lòng hủy đăng ký hoặc liên hệ với chúng tôi tại firststeps@fccenters.org. Cảm ơn! Cổng đăng ký sẽ mở vào lúc 9:00 sáng ngày 28 hàng tháng.",2026/03/09 12:00:00 AM,2026/03/09 12:00:00 AM,,09:00:00,10:30:00,https://sfdec.org/event/first-steps-portola-playgroup-english-spanish-cantonese-vietnamese/2026-03-09/,,,2565 San Bruno Avenue,,Events for Ages 0-5,,,,,"Chinese, Spanish, Vietnamese",2565 San Bruno Avenue,,,,37.729467000001,-122.404180500002,POINT (-122.4041805 37.729467),Portola,9,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
138247_sfpl,SF Public Library,Activity: Mini-Makers,"Hands-on activities encouraging curiosity, creativity&nbsp;and the use of fine and gross motor skills. This month children experiment with watercolor…",2026/03/07 12:00:00 AM,2026/03/07 12:00:00 AM,,10:00:00,11:00:00,https://sfpl.org/events/2026/03/07/activity-mini-makers,false,,Mission Bay,https://sfpl.org//sites/default/files/topics/MakeDo.png,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,960 4th Street,415-355-2838,mbamgr@sfpl.org,,37.775376000001,-122.393110500002,POINT (-122.3931105 37.775376),Mission Bay,6,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42721_rpd,SF Rec Park,Easter Family Workshop,"Spring    into creativity with our delightful Easter Workshop, where kids and their    caregivers can bond while crafting charming cardboard bunnies, vibrant beaded    necklaces, and other whimsical spring-themed creations.  We will supply an inspiring array of    recyclable and mixed media material, including cardboard, colorful papers,    fabrics, air-dry clay, pastels, and a spectrum of paints.  This engaging class promotes sustainability    by re-purposing materials and offers an excellent opportunity for you to work    alongside your child.  Together, you    can ignite their imagination and bring their artistic visions to life! Join    us to experience the joy of creating together in a supportive and cheerful    environment.  Adult participation is    required. Spaces are limited. If you have more than 1 child participating,    you must enroll for 2 spaces.",2026/03/28 12:00:00 AM,2026/03/28 12:00:00 AM,Sa,11:00:00,13:00:00,sfrecpark.org/register,true,,GLEN CANYON REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens,,,,,70 Elk St,(415) 337-4705,,,37.736199000001,-122.440045500002,POINT (-122.4400455 37.736199),Glen Park,8,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
40974_rpd,SF Rec Park,Tennis - Jr. Tennis Team Intermediate,"This    course will be taught by former University of San Francisco tennis team    standout-David Hong. This  class will    teach players how to rally, be familiar with doubles formats, keep score,    & be able to play a match with United States Tennis Association rules    & regulations. Coach Hong will work on advanced tournament style drills    & match play. This is not a beginners tennis course & is for the    intermediate player.",2026/01/09 12:00:00 AM,2026/03/13 12:00:00 AM,F,16:30:00,17:30:00,sfrecpark.org/register,true,,SUNSET REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Pre-Teens; Teens,,,,,2201 Lawton St @ 29th Ave,(415) 242-1070,,,37.757223000001,-122.486683500002,POINT (-122.4866835 37.757223),Sunset/Parkside,4,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42677_rpd,SF Rec Park,GIRLS Jr. Warriors Basketball - 5th/6thGrade,"Welcome to our 25th Annual SFRPD All-City Jr. Warriors Youth Basketball League in San Francisco! Our Jr. Warriors League depends on the generosity of volunteers to provide an opportunity for our youth (Kindergarten - 8th Grade) to learn the game of basketball in a recreational, supportive, and safe environment. Each team will have league games (6 or more) and weekly practices. Jr. Warriors League games will be played on Thursdays, Fridays, or Saturdays at different Recreation Centers depending on grade level. If you are interested in becoming a coach/assistant coach, referee, or scorekeeper, you do not need to have a high level of experience in basketball. Our league offers an annual coaching clinic and experienced coaches who are more than happy to provide advice.",2026/01/05 12:00:00 AM,2026/02/23 12:00:00 AM,M,17:30:00,18:30:00,sfrecpark.org/register,true,,JOSEPH LEE REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Pre-Teens; Teens,,,Girls,,1395 Mendell St,(415) 970-9204,,,37.734948000001,-122.389803000002,POINT (-122.389803 37.734948),Bayview Hunters Point,10,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
41059_rpd,SF Rec Park,Level 1,"This class is designed to orient participants to the aquatic environment and to help them gain basic aquatic skills. In addition, participants start learning about how to be safe around water. Children must be 48 to participate.          Registration is limited to one class per participant.",2026/01/10 12:00:00 AM,2026/03/07 12:00:00 AM,Sa,09:00:00,09:30:00,sfrecpark.org/register,true,,MARTIN LUTHER KING JR. SWIMMING POOL,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens; Teens; TAY,,,,,5701 3rd St,(415) 822-2807,,,37.725948000001,-122.393308500002,POINT (-122.3933085 37.725948),Bayview Hunters Point,10,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
41623_rpd,SF Rec Park,Jose Coronado Futsal RPD Teams - 1st grade All Gender,"Join us this winter for the 27th Annual SFRPD Jose Coronado Futsal League! We'll form teams based on grade, skill level, and desired competition level (Recreational, Intermediate, or Advanced). Interested in coaching? Let us know! We'll guide you through our background check process and provide training and support throughout the season. Games are held on Sundays only, within a 4-hour window at one gym per division. The exact location depends on age group and team count; for example, Kindergarten games will be at Moscone Rec Center.Please note: there are no weekday practices. If your child already has a spot on an independent team or club, you’ll receive registration instructions from them. Players may only be registered on one team.",2026/01/11 12:00:00 AM,2026/03/08 12:00:00 AM,S,08:00:00,19:00:00,sfrecpark.org/register,true,,SAN FRANCISCO RECREATION & PARKS,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children,,,,,501 Stanyan St,(415) 831-2700,,,37.772208000001,-122.454477000002,POINT (-122.454477 37.772208),Golden Gate Park,1,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42692_rpd,SF Rec Park,Karate Kidz- Little Kickers,"Karate originated in    the Okinawa Islands of Japan and has branched out into many different styles.    Karate Kidz is a structured class that teaches formalized, sequenced    movements which represent offensive and defensive postures known as Kata.    Students will also learn kicking, punching, blocking and other open hand    techniques. Students will have the opportunity to purchase a uniform and    belts for an extra fee.",2026/03/20 12:00:00 AM,2026/05/29 12:00:00 AM,F,18:00:00,19:00:00,sfrecpark.org/register,true,,GLEN CANYON REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens,,,,,70 Elk St,(415) 337-4705,,,37.736199000001,-122.440045500002,POINT (-122.4400455 37.736199),Glen Park,8,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
134498_sfpl,SF Public Library,Workshop: Backyard Chicken Encounter with Fog City Gardener,"Curious about keeping chickens in the city? Participate in a fun, hands-on introduction to urban chicken keeping. Learn the basics of starting and…",2026/03/07 12:00:00 AM,2026/03/07 12:00:00 AM,,16:00:00,17:00:00,https://sfpl.org/events/2026/03/07/workshop-backyard-chicken-encounter-fog-city-gardener-0,false,,Portola,https://sfpl.org//sites/default/files/2025-10/25105.jpg,Library Events,Families with children below 18 years old,,,,,380 Bacon Street,415-355-5660,pormgr@sfpl.org,,37.727118000001,-122.406376500002,POINT (-122.4063765 37.727118),Portola,9,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
138523_sfpl,SF Public Library,Social: Pokémon Day,"Celebrate&nbsp;Pokémon Day with giveaways, button-making, craft activities&nbsp;and more.",2026/02/27 12:00:00 AM,2026/02/27 12:00:00 AM,,15:30:00,17:00:00,https://sfpl.org/events/2026/02/27/social-pokemon-day,false,,Richmond/Senator Milton Marks,https://sfpl.org//sites/default/files/2025-12/26293.png,Library Events,"Children/Pre-Teens (Ages 5-13), All Ages",,,,,351 9th Avenue,415-355-5600,ricmgr@sfpl.org,,37.781865000001,-122.468053500002,POINT (-122.4680535 37.781865),Inner Richmond,1,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
10014426_sfdec,Instituto Familiar de la Raza,"Consultas disponibles (Spanish, Consultation)","Consultas disponibles DE LA RAZA Todos los jueves de 10am-12pm y de 1pm-4pm Necesito un servicio, Un espacio donde los padres pueden hacer consultas sobre el desarrollo y comportamiento de sus hijos o alguna otra asesoría que requieran. Para mas informacion Lorena de la Rosa al 415-229-0567 Email: lorenadelarosa@ifrsf.org",2026/03/02 12:00:00 AM,2026/03/02 12:00:00 AM,,10:00:00,12:00:00,https://sfdec.org/event/consultas-disponibles-spanish-consultation/2026-03-02/,,,2919 Mission Street,https://sfdec.org/wp-content/uploads/2026/02/11.2025-Horas-de-Consulta-1-pdf.jpg,Events for Ages 0-5,,,,,Spanish,2919 Mission Street,(415) 229-0500,info@ifrsf.org,,37.750311000001,-122.417928000002,POINT (-122.417928 37.750311),Mission,9,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
110153_sfpl,SF Public Library,Storytime: For Families,"Books, songs, rhymes and fun for children of all ages.&nbsp;  Learn more about storytimes with SFPL, including current offerings, at…",2026/02/17 12:00:00 AM,2026/02/17 12:00:00 AM,,10:30:00,11:00:00,https://sfpl.org/events/2026/02/17/storytime-families,false,,Marina,https://sfpl.org//sites/default/files/2024-12/18420.png,Library Events,"Families with children below 18 years old, Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,1890 Chestnut Street,415-355-2823,marmgr@sfpl.org,,37.801314000001,-122.434182000002,POINT (-122.434182 37.801314),Marina,2,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
147926_sfpl,SF Public Library,Workshop: SAT Test Prep for Teens (Class I),"Build confidence, increase standardized test fluency and set effective test-taking goals in this course for students preparing to take the 2025–2026…",2026/03/11 12:00:00 AM,2026/03/11 12:00:00 AM,,15:30:00,17:30:00,https://sfpl.org/events/2026/03/11/workshop-sat-test-prep-teens-class-i,false,,Virtual Library,https://sfpl.org//sites/default/files/2025-12/26766.png,Library Events,Teens (Ages 13-18),,,,,,,,,,,,,,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42862_rpd,SF Rec Park,Watercolor: Plants & Animals,"Improve  your watercolor skills! We will use photographs to create pictures featuring  plants and wild animals. Some of the wild animal studies will include  landscape, while our studies of plants will consist mostly of blooming  flowers along with some forest views. However, this is not a scientific or  botanical illustration class. The emphasis will be on composition, exciting  use of color, and spontaneous painting with watercolor techniques. Basic  watercolor experience required for this class. Please bring requested  materials to class. Materials list available at sharonartstudio.org.",2026/04/02 12:00:00 AM,2026/05/21 12:00:00 AM,Th,18:30:00,21:30:00,sfrecpark.org/register,true,,SHARON ART STUDIO,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,TAY,,,,,Golden Gate Park,(415) 753-7006,,,,,,,,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
146612_sfpl,SF Public Library,Social: Genealogy Club,"Join us each week for a relaxed and welcoming virtual meetup where we explore genealogy tools, research tips and hidden historical treasures. Each…",2026/02/17 12:00:00 AM,2026/02/17 12:00:00 AM,,12:00:00,13:00:00,https://sfpl.org/events/2026/02/17/social-genealogy-club,false,,Virtual Library,https://sfpl.org//sites/default/files/2025-12/26364.jpeg,Library Events,TAY (Ages 18-24),Asian,,,,,,,,,,,,,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
41252_rpd,SF Rec Park,Print Zines: Hand-Printed Artist Books,"In  this class students will create their own zines or artist books using hand  printing techniques like linocut and gelatin plate monotype with collage and  hand embellishment. Using prompts to develop themes and ideas for our zines,  we'll explore storytelling through images, sequence, and book structure,  culminating in a unique, hand-sewn project. Please bring required materials  to class. Materials list available at sharonartstudio.org.",2026/02/06 12:00:00 AM,2026/02/27 12:00:00 AM,F,15:00:00,18:00:00,sfrecpark.org/register,true,,SHARON ART STUDIO,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,TAY,,,,,Golden Gate Park,(415) 753-7006,,,,,,,,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42776_rpd,SF Rec Park,Ceramics Open Studio,"For    enrolled ceramics students at the Sharon Art Studio who want more, we offer    Open Studio! Students can practice wheel throwing, hand building, and glaze    or trim their pieces. There is no instruction given during open studio time.    All firing is done by instructor without an additional charge. All    participants MUST be enrolled in a ceramics course in order to register for    open studio. Please note, registration for open studio is done at Sharon Art    Studio only, no online registration available.",2026/03/24 12:00:00 AM,2026/05/19 12:00:00 AM,T,13:30:00,15:30:00,sfrecpark.org/register,true,,SHARON ART STUDIO,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,TAY,,,,,Golden Gate Park,(415) 753-7006,,,,,,,,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42451_rpd,SF Rec Park,New Technologies: Creative Mechatronics,"Challenge    your brain and learn awesome new skills that will enable you to bring amazing    mechatronic creations to life. You’ll learn how to build kinetic art by using    electronics, sensors, and programming to interact with lights, motors, and    objects. You’ll design, simulate & program circuits on the computer and    then actually build them in the real world, using soldering & other    fabrication techniques. You’ll even write code for the Arduino microcomputers    you’ll use to control your circuits.",2026/03/24 12:00:00 AM,2026/05/19 12:00:00 AM,T,16:30:00,18:00:00,sfrecpark.org/register,true,,RANDALL MUSEUM,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Pre-Teens; Teens,,,,,199 Museum Way,(415) 554-9600,,,37.764432000001,-122.438160000002,POINT (-122.43816 37.764432),Castro/Upper Market,8,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42418_rpd,SF Rec Park,Level 2,This class builds on the basic aquatic skills and water safety skills and concepts learned in level 1. Participants begin to perform skills at a slightly more advanced level and begin gaining rudimentary propulsive skills on both the front and the back. This level marks the beginning of independent aquatic locomotion skills. Prerequisite- Completion of Level 1. Children must be 48 to participate. Registration is limited to one swim class per participant.,2026/03/18 12:00:00 AM,2026/05/20 12:00:00 AM,W,17:00:00,17:30:00,sfrecpark.org/register,true,,BALBOA SWIMMING POOL,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens; Teens; TAY,,,,,51 Havelock Ave,(415) 337-4701,,,37.726730858996,-122.442626256383,POINT (-122.442626256 37.726730859),Outer Mission,11,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
